ID,Status,Zonal Office,Company,Incident Number,Incident Date,Report Date,Contaminat,Estimated Quantity,Quantity Recovered,Spill Stop Date,Type of Facility,Cause,Initial Containment Measures,Site Location Measures,Latitude,Longitude,LGA,Estimated Spill Area,Spill Area Habitat,Description of Impact,States Affected,,Form A Date,Form B Date,Form C Date,JIV Date,Present at JIV,Cleanup Date,Cleanup Completed Date,Cleanup Methods,Post-Cleanup Inspection Date,Post-Impact Assessment Date,Remediation Start,Remediation End,Remediation Type,Final Sampling Date,Final Lab Results,Certificate Date,Certificate Number,Last Updated By
274166,confirmed,ph,SPDC,1021997,3/31/2023,4/1/2023,no,,,,pl,sab,,"36"" RUMUEKPE -NKPOKU PIPELINE AT NDELE, EMUOHA L.G.A",4.97074,6.72501,Emuoha,,la,"NON-LEAK 3"" BALL VALVE WITH A 3"" ELBOW LINE-OUT CONNECTED AT 12 0'CLOCK POSITION ON THE PIPELINE",RI,,,,,4/3/2023,"cmmnt,cmpny,nosdra,mnstry",,,,,,,,,,,,,"2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
274161,confirmed,ph,SPDC,1019543,3/31/2023,3/31/2023,Water,,,,pl,sab,,"20"" Kolocreek trunkline Rumuekpe at Okoma",4.97217,6.65126,Ahoada-East,,la,A tempered clamp at 9 o'clock position.,RI,,,,,4/1/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
274160,confirmed,ph,SPDC,1019382,3/31/2023,3/31/2023,no,,,,pl,sab,,"20"" Kolocreek trunckline Rumuekpe at Okoma",4.97208,6.665101,Ahoada-East,,la,"2"" Illegal connection installed at 12 o'clock position by an unknown person(s)",RI,,,,,4/1/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
279526,confirmed,ph,SPDC,1015340,3/30/2023,3/30/2023,no,,,,pl,sab,nil,"36"" RUMUEKPE NKPOKU P/L IBAA, EMUOHA LGA RIVERS STATE.",4.95366413,6.82913002,Emuoha,nil,la,"Two 3"" Ball valve installed on the pipeline at 12 0, cock position , 15 meters apart.",RI,,,,,3/31/2023,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2023-09-05 AB017
279525,confirmed,ph,SPDC,1016440,3/30/2023,3/30/2023,no,,,,pl,sab,NIL,"20""RUMUEKPE NKPOKU P/L IBAA, EMUOHA LGA RIVERS STATE.",4.95392241,6.82679294,Emuoha,NIL,la,"3"" Ball valve installed on the pipeline at 12 0, clock position.",RI,,,,,3/31/2023,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2023-09-05 AB017
274214,confirmed,ph,SPDC,2023_1014527,3/30/2023,3/30/2023,cr,465,140,3/31/2023,pl,sab,tr,The spilled oil impacted the adjoining seasonal swamp and large ditches adjoining the RoW.,4.65239,7.27709,Gokana,0.0084,ss,The impacted areas are on a seasonal swamp and adjoining ditches.,RI,,,,,3/31/2023,"cmmnt,cmpny,dpr,nosdra,plc",,,,,,,,,,,,,"2023-04-06 PH014, 2023-07-19 PH014, 2023-09-05 AB017"
274159,confirmed,ph,SPDC,1015096,3/30/2023,3/30/2023,no,,,,pl,sab,,"20"" Kolocreek Rumuekpe pipeline at okporowo",4.97111,6.64243,Ahoada-East,,la,"4"" illegal connection installed at 12 o'clock position by an unknown person(s)",RI,,,,,4/3/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
279643,confirmed,ph,NAOC,2023/LAR/104,3/29/2023,3/29/2023,cr,0.01,,3/29/2023,pl,sab,,10”OSHIE - OGODA PIPELINE AT EBRASS COMMUNITY,5.10925,6.5428889,Ahoada-West,,,100mm Hacksaw Cut Was Inflicted On The Facility At 2 - 3 o’clock Position Cause By Unknown Persons For Crude Oil Theft Activity.,,,,,,3/29/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-09-05 AB017
274440,confirmed,wa,SPDC,1012713,3/29/2023,3/30/2023,cr,17,16.82,,fl,sab,bm,6'' YOKRI WELL 152 FLOWLINE,5.4522361,5.2404194,Burutu,,ss,"Vegetation, surface water and soil were impacted, the spill was within the company's right of way.",DE,,,,,3/30/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-04-26 WA003
274218,confirmed,wa,CHEVRON,NOSDRA/021/2023,3/29/2023,3/29/2023,no,,,,pl,sab,,26'' ABITEYE - ESCRAVOS PIPELINE AT SAGHARA CREEK,5.63543,5.22455,Warri-South-West,,sw,An illegal 2'' mother valve installed on the company's pipeline at 12 O' clock position.,DE,,,,,3/30/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-04-06 WA003, 2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
274109,confirmed,ph,SPDC,1012797,3/29/2023,3/30/2023,cr,,,,pl,sab,,"36"" RUMUEKPE-NKPOKU TNP AT ODUOHA RUMUEKPE. EMEOHA LGA, RIVERS STATE.",4.97814,6.69794,Emuoha,,la,N/A,RI,,,,,3/31/2023,"cmmnt,mnstry,nosdra,cmpny",,,,,,,,,,,,,"2023-09-05 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
279847,confirmed,by,SPDC,2023_1008230,3/28/2023,3/31/2023,,,,,pl,sab,N/A,"20"" OPUKUSHI-BRASS PIPELINE @ PERETORUGBENE.",4.9511126,5.6476459,Ekeremor,N/A,sw,"2"" BALL VALVE INSTALLED @ 12 O'CLOCK POSITION ON THE PIPELINE.",BY,,,,,3/31/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-09-11 AB017, 2023-09-25 AB008"
279524,confirmed,ph,SPDC,1009805,3/28/2023,3/28/2023,cr,1,,,pl,sab,nil,"36"" RUMUEKPE NKPOLU P/L IBAA, EMUOHA LGA RIVERS STATE.",4.95317834,6.84308661,Emuoha,0.043HA,la,"2"" Ball valve installed at 2 0 cock position on the pipeline.",RI,,,,,3/30/2023,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,6/14/2023,,,,2023-09-05 AB017
279523,confirmed,ph,SPDC,1010032,3/28/2023,3/28/2023,no,,,,pl,sab,NIL,"36"" RUMUEKPE NKPOKU P/L AT IBAA, EMUOHA LGA RIVERS STATE.",4.95294791,6.84966452,Ikwere,NIL,la,"3"" Ball valve installed on the pipeline at 12 0, clock position.",RI,,,,,3/30/2023,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2023-09-05 AB017
279521,confirmed,ph,SPDC,1010487,3/28/2023,3/28/2023,no,,,,pl,sab,NIL,"20""RUMUEKPE NKPOKU P/L IBAA, EMUOHA LGA. RIVERS STATE.",4.95382,6.83117,Emuoha,NIL,la,"Two 3"" ball valve installed at 12 0 clock position on the pipe line 5 meters apart.",RI,,,,,3/30/2023,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2023-09-05 AB017
274473,confirmed,ph,SPDC,2023_1007616,3/28/2023,3/28/2023,,,,,pl,sab,,"18'' Assa-Rumuekpe Pipeline at Obohia, Emuoha LGA, Rivers State",5.26741,6.77639,Emuoha,,la,No spill,RI,,,,,4/5/2023,"cmmnt,cmpny,mltry,mnstry,nosdra,plc",,,,,,,,,,,,,2023-09-07 AB017
274143,confirmed,ph,NAOC,2023/LAR/103,3/28/2023,3/28/2023,cr,0.2,,3/28/2023,pl,sab,,"24"" OGODA-BRASS PIPELINE AT UYAKAMA COMMUNITY",5.0492778,6.5472222,Ahoada-West,18.94,la,"Upon excavation, unknown person(s) installed 2"" ball valve connected to 2"" pipe on the facility at 12 O' Clock position for crude oil theft activity.",RI,,,,,3/28/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-07 AB017
274085,confirmed,ph,NAOC,2023/LAR/102,3/28/2023,3/28/2023,cr,7,,3/28/2023,pl,sab,pt,"18"" Ebocha-Ogoda pipeline at Ogoda Community, Awelga",5.1133056,6.5722806,Ahoada-West,0.0008785,la,"Upon excavation, a hacksaw cut of about 160mm long was observed on the pipeline at 1- 2 O'clock position caused by unknown person(s) for oil theft purpose",RI,,,,,3/28/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2023-04-05 AB017, 2023-09-07 AB017"
279493,confirmed,ph,SPDC,1007023,3/27/2023,3/28/2023,cr,,,,pl,sab,,"24” Ogale-Bomu Pipeline at Bara-lue Community, Tai L. G. A., Rivers State",4.73089,7.26222,Tai,,la,No impact (Non-leak),RI,,,,,4/19/2023,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274471,confirmed,ph,SPDC,2023_1007121,3/27/2023,3/27/2023,,,,,pl,sab,,"18'' Assa-Rumuekpe Pipeline at Elele Alimini, Emuoha LGA, Rivers State",5.05403,6.7029468,Emuoha,,la,No Sill,RI,,,,,4/1/2023,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra,plc",,,,,,,,,,,,,"2023-08-17 AB017, 2023-09-07 AB017, 2023-09-11 AB017"
274465,confirmed,ph,SPDC,2023_1007816,3/27/2023,3/28/2023,no,,,,pl,sab,,"18'' Assa-Rumuekpe Pipeline at Omuordu, Emuoha LGA, Rivers State",5.21888,6.76505,Emuoha,,la,No Spill Impact,RI,,,,,3/5/2023,"cmmnt,cmpny,mnstry,plc,nosdra",,,,,,,,,,,,,"2023-06-15 AB008, 2023-09-07 AB017, 2023-09-11 AB017"
274368,confirmed,ph,SPDC,2023_1007121,3/27/2023,3/27/2023,,,,,pl,sab,,18'' Assa-Rumuekpe Trunkline at Elele Alimini,5.05403,6.702946,Emuoha,,la,Oil Spill observed in the area was not linked with the incident.,RI,,,,,4/1/2023,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274084,confirmed,ph,NAOC,2023/LAR/101,3/27/2023,3/27/2023,cr,3,,3/27/2023,pl,sab,,"18"" Ebocha-Ogoda pipeline at Owube Community , Awelga",5.1910556,6.5931111,Ogba/Egbema/Ndoni,0.00059717,la,"There was a fire outbreak on the incident point. However, the fire was put out by NAOC fire team. Upon excavation, 110mm long hacksaw cut was observed on the pipeline at 10- 11 O'clock position caused by unknown person(s) for oil theft purpose",RI,,,,,3/27/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-09-07 AB017
274227,confirmed,ph,SPDC,1004231,3/26/2023,3/26/2023,no,,,,pl,sab,,"28” NKPOKU-BOMU PIPELINE AT B-DERE, GOKANA LGA , RIVERS STATE.",4.66807,7.27751,Gokana,,la,the pipeline had a Plugged round-edge hole (10mm) at 12'o clock position.,RI,,,,,3/28/2023,"mltry,cmpny,mnstry,nosdra",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274366,confirmed,ph,SPDC,2023_1002813,3/25/2023,3/25/2023,no,,,,pl,sab,,"24'' Ogale-Bomu Pipeline at Nonwa, Tai LGA, Rivers State",4.76589,7.219,Tai,,la,No Visible Sign of Oil Impact,RI,,,,,4/25/2023,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra,plc",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274248,confirmed,ph,SPDC,1001644,3/25/2023,3/25/2023,no,,,,pl,sab,,"24"" Ogale - Bomu pipeline at Egbalor, Eleme LGA, Rivers State.",4.79357,7.17393,Eleme,,la,"3"" ball valve installed at 9 O'clock position on pipeline by unknown persons.",RI,,,,,3/28/2023,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274217,confirmed,wa,CHEVRON,NOSDRA/020/2023,3/25/2023,3/26/2023,no,,,,pl,sab,,12'' ABITEYE - ESCRAVOS PIPELINE @ SAGHARA CREEK,5.6347222,5.2230556,Warri-South-West,,sw,An illegal 3'' mother valve installed on the company's pipeline at 12 O' clock position.,DE,,,,,3/30/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-04-06 WA003
274049,confirmed,ph,SPDC,1001473,3/25/2023,3/25/2023,water,1,,3/25/2023,pl,sab,tr,"24"" Ogale-Bomu TNP @ Agbeta Community. Elements L.G.A. Rivers state",4.8029,7.16306,Eleme,,la,"Non crude oil leak from a 1.5"" ball valve attached to pipeline at 12 o'clock position.",RI,,,,,3/26/2023,"nosdra,dpr,mnstry,cmmnt,cmpny,mltry,oth",,,,,,,,,,,,,2023-09-07 AB017
274083,confirmed,ph,NAOC,2023/LAR/099,3/24/2023,3/24/2023,cr,6,,3/25/2023,pl,sab,nd,"18"" Ebocha-Ogoda pipeline at Owube Community",5.2079444,6.59125,Ogba/Egbema/Ndoni,0.00142921,la,"The Team observed a fire out break on the incident point. However, the fire was put out by NAOC fire team. Upon excavation, 150mm long hacksaw cut was observed on the pipeline at 11- 1 O'clock position caused by unknown person(s) for oil theft purpose",RI,,,,,3/25/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-09-07 AB017
274082,confirmed,ph,NAOC,2023/NL/LAR/032,3/24/2023,3/24/2023,no,,,,pl,sab,,"18"" Ebocha-Ogoba Pipeline at Egbede Community",5.43375,6.6918556,Ogba/Egbema/Ndoni,,,"Upon excavation, a 2"" ball valve was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,3/24/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274137,confirmed,ph,NAOC,2023/NL/LAR/03,3/23/2023,3/23/2023,no,,,3/23/2023,pl,sab,,"18"" EBOCHA-OGODA PIPELINE AT MGBEDE COMMUNITY",5.4358056,6.6923611,Ogba/Egbema/Ndoni,,la,"Upon excavation, the JIT noticed a re-entry through a previously repaired (coned) oil theft point with a 2"" pipe connection by unknown person(s) for theft activity.",RI,,,,,3/23/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274051,confirmed,wa,Heritage,HEOSL/2023/215,3/23/2023,3/23/2023,cr,0.2,,,fl,sab,other: NONE,"ERIEMU WELL 7, 4'' FLOWLINE AT GANA - ERIEMU COMMUNITY.",5.5251361,6.0448222,Ughelli-North,,la,Vegetation and Topsoil were impacted. The spill was within the company's right of way.,DE,,,,,3/24/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",7/9/2023,7/22/2023,Manual.,9/5/2023,,,,,,,,,"2023-09-06 WA004, 2023-09-07 AB017"
280302,confirmed,ph,SPDC,2023_992820,3/22/2023,,no,,,,pl,sab,,20'' RUMUEKPE-NKPOKU PIPE LINE AT OMNIGWE-ALUU COMMUNITY,4.94308,6.94468,Ikwere,,la,ONE AN HALF INCH BALL VALVE INSTALLED ON THE PIPELINE AT 12 0' CLOCK POSITION BY UNKNOWN PERSON(s),RI,,,,,3/30/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274138,confirmed,ph,SPDC,993336,3/22/2023,,cr,107,100,,pl,sab,pt,"20"" Rumuekpe - Nkpoku Pipeline at Rumuekpe Oduoha",4.97858,6.69714,Emuoha,0.0008,,"On reaching the site, the JIT observed an already dug trench with pool of fresh crude, supposedly for bunkering activities. Further probe after excavation showed A 2"" ball valve connected to a 2"" pipe with a wooden plug were illegally connected to the 20"" Pipeline at 12 O'Clock position.",,,,,,3/23/2023,"cmpny,dpr,cmmnt,mltry,mnstry,nosdra",,,,4/22/2023,,,,,,,,,2023-09-07 AB017
274133,confirmed,ph,NAOC,2023/LAR/GLI/018,3/22/2023,3/22/2023,no,,,,pl,sab,,"8"" OB/OB- INDORAMA NGL AT UJU COMMUNITY",5.3411111,6.7159167,Ogba/Egbema/Ndoni,,,"Upon excavation, a hacksaw cut of about 120mm long was observed on the pipeline at 1-3 O'clock position caused by unknown person(s).",RI,,,,,3/22/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-11 AB017"
274122,confirmed,ph,NAOC,2023/LAR/098,3/22/2023,3/22/2023,cr,2.7,,3/22/2023,pl,sab,tr,"18"" EBOCHA-OGODA PIPELINE AT OBOBURU COMMUNITY",5.2172778,6.5925,Ogba/Egbema/Ndoni,188.67,la,"Upon excavation, a hacksaw cut of 160mm was seen on the pipeline at 12-2 O' Clock position, caused by unknown person(s) for crude oil theft activity.",RI,,,,,3/22/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-07 AB017
274100,confirmed,ph,TOTAL,TUCN/JVA/ON-006/2023,3/22/2023,3/22/2023,cr,16,13,3/22/2023,pl,sab,NIL,"12"" OBAGI RUMUEKPE CRUDE OIL EXPORT LINE AT IHUABA, AHOADA EAST. RIVERS STATE",5.0578611,106.28,Essien-Udim,340,la,UNKNOWN PERSON(S) CUT THE PIPELINE FROM 12O'CLOCK TO 3 O'CLOCK POSITION FOR OIL THEFT ACTIVITIES.,RI,,,,,3/22/2023,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,"2023-04-05 AB017, 2023-09-11 AB017"
274080,confirmed,ph,NAOC,2023/LAR/097,3/22/2023,3/22/2023,cr,6,,3/22/2023,pl,sab,pt,"18"" EOC- Ogoda pipeline at Ubeta Community, Awelga",5.1696944,6.5903889,Ahoada-East,0.0009785,la,"Upon excavation, 150mm long hacksaw cut was observed on the pipeline at 9- 11 o'clock position causes by unknown person(s) for oil theft purpose",RI,,,,,3/22/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-09-07 AB017
274430,confirmed,ph,HHOG: HEIRS HOLDING OIL AND GAS LIMITED,IN-0309,3/21/2023,3/21/2023,cr,,,,pl,sab,,8'' Obigbo-Ogale Manifold Delivery,5.6343444,3.55065,Oyigbo,,la,2'' valve with Extension measuring 0.5m At 12 o'clock position on the 8'' Delivery Line,RI,,,,,3/21/2023,"nosdra,cmpny,mnstry,cmmnt,plc",,,,,,,,,,,,,"2023-06-13 AB008, 2023-06-15 AB008"
274116,confirmed,uy,MPN,Jul-23,3/21/2023,3/21/2023,cr,0.00001,,3/21/2023,other: Main Oil line pump A2.,cor,"other: The pump was stopped immediately, isolated and depressurized for the leak to stop",Ekpe PP / OML 70,4.1411111,7.6269444,,,of,,AK,,3/21/2023,4/3/2023,,,,,,,,,,,,,,,,2023-06-13 AB008
273128,confirmed,wa,Midwestern,MWOG/003/2023,3/21/2023,3/21/2023,no,,,,pl,sab,,12'' 51.5KM PIPELINE @ EBENDO,5.6851528,6.3609611,Ndokwa-West,,la,"An illegal 3'' flange was installed on the company's pipeline, the was connected to a 2'' pipe with flexible hose attached to it.",DE,,,,,3/21/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-03-22 WA003, 2023-09-07 AB017, 2023-09-11 AB017"
274121,confirmed,ph,NAOC,2023/LAR/096,3/20/2023,3/20/2023,cr,8,,3/20/2023,pl,sab,pt,"18"" EBOCHA-OGODA PIPELINE AT OBOBURU COMMUNITY",5.2251389,6.5935833,Ogba/Egbema/Ndoni,1380.332,la,"Upon excavation, a hacksaw cut of 130mm was inflicted on the pipeline at 8-10 O' Clock position by unknown person(s) for crude oil theft activity.",RI,,,,,3/20/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-04-05 AB017
274077,confirmed,ph,NAOC,2023/LAR/095,3/20/2023,3/20/2023,cr,1.13,,3/20/2023,pl,sab,,"10"" By Pass Line at Ebegoro Valve Station, Omoku.",5.3683056,6.6715833,Ogba/Egbema/Ndoni,0.0007035,la,"Upon excavation, 130mm hacksaw cut was observed on the pipeline at 10- 12 O'clock position caused by unknown person(s)",RI,,,,,3/20/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-04-05 AB017
274141,confirmed,ph,SPDC,987626,3/19/2023,,cr,1,,3/22/2023,pl,sab,,"36"" Rumuekpe - Nkpoku Pipeline at Emuoha LGA, Rivers State",4.97071,6.72053,Emuoha,0.0003,la,"The JIT observed 2nos of 3” flanges at 50cm apart, illegally connected to the pipeline @ 12 O’clock position. The second flange bearing 2nos of 3” ball valves connected to 3” galvanized pipe with 3” elbow",,,,,,3/22/2023,"nosdra,mnstry,cmpny,cmmnt,dpr,mltry",,,,4/22/2023,,,,,,,,,2023-09-07 AB017
274045,confirmed,ph,SPDC,985556,3/19/2023,3/19/2023,,9,4,3/20/2023,pl,sab,,"36” RUMUEKPE-RUKPOKU PIPELINE AT OMUIKE COMMUNITY,ALUU, IKWERRE LGA, RIVERS STATE.",4.94993,6.91681,Ikwere,0.02,la,2” ball connected to a 2” elbow with a 2” line out to an unknown destination at 12 o clock position.,RI,,,,,3/20/2023,"cmmnt,cmpny,mnstry,nosdra,plc",,,,5/23/2023,,,,,,,,,2023-08-17 AB017
274393,confirmed,ph,SPDC,,3/18/2023,3/18/2023,cr,102,,,pl,sab,pt,RUMUEKPE WELL 3,4.98057,6.71065,Emuoha,0.001,la,THE VALVE WAS TAMPERED WITH BY DRIVING A STICK INSIDE THE VALVE.,RI,,,,,3/31/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-09-07 AB017, 2023-09-26 AB008"
273125,confirmed,wa,Heritage,HEOSL/2023/214,3/18/2023,3/18/2023,cr,20,,,pl,sab,,"28'' TFP @ Batan, Warri South LGA, Delta State.",5.5611111,5.5777778,Warri-South,,sw,Vegetation and surface water were impacted. The spill was within and outside the company's right of way.,DE,,,,,3/19/2023,"nosdra,dpr,mnstry,cmmnt",,,,,,,,,,,,,2023-03-22 WA003
274117,confirmed,ph,NAOC,2023/LAR/094,3/17/2023,3/17/2023,cr,5.35,,3/17/2023,pl,sab,pt,"24"" OGODA-BRASS PIPELINE AT OGODA COMMUNITY",5.1138611,6.5722778,Ahoada-West,731.696,la,"Upon excavation, a hacksaw cut of 265mm long was seen on the facility at 12-2 O'Clock position by unknown person(s) for crude oil theft activity.",RI,,,,,3/17/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-07 AB017
274048,confirmed,ph,SPDC,982829,3/17/2023,3/17/2023,cr,457,120,,pl,sab,,"20"" KoloCreek - Rumuekpe Pipeline at Ihuowo community, Ahoada East LGA, Rivers State.",4.9752135,6.6641418,Ahoada-East,0.0086,la,"At point 1 is a 2"" galvanized elbow connected to a 2"" ball valve installed @ 12 O'clock position on pipeline. At point 2 is a 2"" ball valve installed at 12 O'Clock position on pipeline and at point 3 is a 3"" screw valve installed at 12 O'Clock position on same pipeline, all within a 60m radius on the right of way by unknown persons.",RI,,,,,3/23/2023,"cmmnt,cmpny,mnstry,nosdra,plc",,,,,,,,,6/15/2023,,,,2023-09-07 AB017
273127,confirmed,wa,Heritage,HEOSL/2023/213,3/17/2023,3/17/2023,cr,40,,,pl,cor,other:NONE,28'' TFP AT YEYE COMMUNITY.,5.4547222,5.4036111,Warri-South-West,,sw,Vegetation and surface water were impacted. The spill was within and outside the company's right of way.,DE,,,,,3/19/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,"2023-03-22 WA003, 2023-09-07 AB017"
282645,confirmed,wa,ERL,ERL/M148/HSSE/NOS/2023/003,3/16/2023,3/16/2023,cr,50,,,other:abandoned illegal pit,sab,tr,"ABANDONED PIT AROUND TP3. TP4, TP5 AND TP6 ENVIRONMENT AT AJATITON",6.0900336,5.4997097,Ikpoba-Okha,,"sw,la",Soil and vegetation was impacted.,ED,,,,,3/16/2023,"nosdra,cmpny,cmmnt",5/1/2023,7/16/2023,Manual and mechanical.,7/21/2023,,,,,,,,,"2023-08-10 WA003, 2023-09-07 AB017"
279997,confirmed,uy,,,3/16/2023,3/16/2023,no,,,,pl,sab,,UERL Right of Way,4.5740211,8.1866153,MBO,,,Burnt vegetation surrounding the area of impact,,,,,,3/17/2023,,,,,,,,,,,,,,2023-05-25 UY006
279518,confirmed,ph,SPDC,1047031,3/16/2023,3/17/2023,cr,1.51,,4/13/2023,pl,sab,bw,"36"" Rumuekpe - Nkpoku TNP at Rumuji, Emohua LGA, Rivers State.",4.9577096,6.7603202,Emuoha,0.00005,la,"At point 1 & 2: a 4"" leaking ball valve was installed beside a 3"" non leaking welded flange (both about 30cm apart), connected at 12 o'clock position and at point 3: a 3"" galvanized pipe was connected to a 3"" ball valve and installed at 12 o' clock position to the pipeline by unknown persons. this 3rd point was close to a formerly repaired point.",RI,,,,,4/13/2023,"cmmnt,cmpny,mnstry,nosdra,mltry",,,,6/6/2023,,,,,6/6/2023,,,,2023-09-07 AB017
274114,confirmed,ph,NAOC,2023/LAR/092,3/16/2023,3/16/2023,cr,2,,3/16/2023,pl,sab,pt,"18"" EBOCHA-OGODA PIPELINE AT MGBEDE COMMUNITY",5.4357222,6.6923611,Ogba/Egbema/Ndoni,255.57,la,"Upon excavation, a 3"" ball valve and elbow pipe connection was installed on the pipeline at 12 O'Clock position, caused by unknown person(s) for oil theft activity. Also re-entry of a previously repaired point.",RI,,,,,3/16/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-07 AB017
274111,confirmed,ph,NAOC,2023/LAR/091,3/16/2023,3/16/2023,cr,3.3,,3/16/2023,pl,sab,tr,"18"" EBOHA-OGODA PIPELINE AT MGBEDE COMMUNITY,",5.4439167,6.6945,Ogba/Egbema/Ndoni,104.12,la,"Upon excavation, a 3"" ball valve and a pipe connection was installed on the pipeline at 12 O'Clock position caused by unknown person(s) for oil theft activity as seen by the JIT.",RI,,,,,3/16/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-07 AB017
274086,confirmed,wa,SPDC,980194,3/16/2023,3/16/2023,cr,100,,,pl,sab,tr,8'' AFREMO DELIVERY LINE @ YOKRI,5.4997314,5.1970917,Warri-South-West,,sw,"Vegetation and soil were impacted, the spill was within the company's right of way.",DE,,,,,3/27/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-03-30 WA003, 2023-04-09 WA004, 2023-04-18 WA003, 2023-09-07 AB017"
274076,confirmed,ph,NAOC,2023/LAR/090,3/16/2023,3/16/2023,cr,8,,3/16/2023,pl,sab,,"18"" Ebocha- Ogoda Pipeline at Oboburu Community.",5.3084722,6.5935556,Ogba/Egbema/Ndoni,0.00039458,la,"Upon excavation, a hacksaw cut of about 160mm long was observed on the pipeline at 12- 2 O'clock positions done by unknown person(s) for oil theft purpose. Evidence of oil theft bags were seen.",RI,,,,,3/16/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-09-07 AB017
280467,confirmed,lg,NPSC/NNPCL,NPSC/MOS/02.23,3/15/2023,3/29/2023,re,,,,pl,sab,Petroseal,IJEGUN-IMOREN,,,AMUWO-ODOFIN,,ns,,LA,,,,,,,,,,,,,,,,,,,"2023-06-13 LA002, 2023-06-13 AB008, 2023-06-13 LA002, 2023-08-01 LA002"
274432,confirmed,ph,HHOG: HEIRS HOLDING OIL AND GAS LIMITED,IN-0926,3/15/2023,3/15/2023,cr,,,,pl,sab,,8'' Obigbo-Ogale Manifold Delivery Line,5.6343333,3.5506694,,,,,,,,,,,,,,,,,,,,,,,,2023-06-13 AB008
